id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob;lat_final;lon_final
967566;-58.503168;-34.638571;Argentina;Capital Federal;Villa Luro;sin_info;3.0;2.0;1.0;68.0;60.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;3;16;2020;9;24;1;2721.828968903437;-34.638571;-34.638571
577653;-58.4431133;-34.6091881;Argentina;Capital Federal;Parque Centenario;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;other;other;other;other;2019;8;13;2019;8;14;3;0.0;-34.6091881;-34.6091881
272215;;;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;41.0;38.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;5;14;2020;6;20;2;0.0;-34.5453484;-58.4621491
577256;-58.4102191;-34.6110779;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;49.0;49.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;13;2019;8;14;3;2861.1885614865614;-34.6110779;-34.6110779
964226;;;Argentina;Capital Federal;sin_info;sin_info;2.0;;1.0;62.0;54.0;;USD;Departamento;other;other;other;other;2019;9;12;2019;9;20;3;0.0;-34.6075682;-58.4370894
362154;-58.4430415;-34.5923729;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;PH;Centro;Comuna 15;other;other;2019;12;10;2019;12;23;4;3136.0511595221365;-34.5923729;-34.5923729
105882;-58.4086529;-34.581583;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;45.0;43.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;17;2020;2;18;3;3902.1896178093994;-34.581583;-34.581583
499963;-58.417875;-34.614785;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;46.0;30.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;7;24;2019;7;26;3;3123.5529113949997;-34.614785;-34.614785
275537;-58.359903;-34.61809;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;1.0;55.0;51.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;8;7;2019;8;17;3;0.0;-34.61809;-34.61809
315856;-58.3845041;-34.5929307;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;100.0;89.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;21;2020;6;1;2;3923.8013271736745;-34.5929307;-34.5929307
418145;;;Argentina;Capital Federal;Recoleta;sin_info;3.0;;2.0;92.0;92.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;7;15;9999;12;31;3;3492.479975390731;-34.587358;-58.39157
349485;-58.431254;-34.572047;Argentina;Capital Federal;Las Cañitas;sin_info;2.0;1.0;1.0;100.0;50.0;;USD;PH;other;other;Las Cañitas;other;2019;11;26;2019;12;23;4;0.0;-34.572047;-34.572047
131184;-58.500799;-34.617186;Argentina;Capital Federal;Monte Castro;sin_info;2.0;1.0;1.0;48.0;44.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;8;19;2019;9;13;3;0.0;-34.617186;-34.617186
124474;-58.4031339142;-34.5929820881;Argentina;Capital Federal;Recoleta;sin_info;3.0;;2.0;84.0;77.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;12;9;2020;3;26;4;4028.3176724417417;-34.5929820881;-34.5929820881
387215;-58.43072202;-34.60404262;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;81.0;70.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;16;2019;12;23;4;3145.2527349928964;-34.60404262;-34.60404262
121826;-58.405423;-34.595652;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;75.0;68.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;7;3;2020;7;3;3;3492.479975390731;-34.595652;-34.595652
416334;-58.4212363406;-34.6020773149;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;86.0;58.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;28;2019;12;13;4;3145.2527349928964;-34.6020773149;-34.6020773149
26900;-58.466082;-34.6311518;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;63.0;59.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;8;30;2019;9;11;3;2822.369474862677;-34.6311518;-34.6311518
497193;-58.4715658;-34.5601594;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;1.0;46.0;46.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;12;12;2019;12;23;4;0.0;-34.5601594;-34.5601594
305962;-58.47014;-34.547959;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;70.0;41.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;10;10;2020;2;14;4;0.0;-34.547959;-34.547959
182854;-58.3893326;-34.6042583;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Este;Comuna 1;other;other;2020;6;16;2020;6;20;2;0.0;-34.6042583;-34.6042583
878454;-58.362778881;-34.615682195;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;67.0;62.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;11;13;2019;12;5;4;0.0;-34.615682195;-34.615682195
104071;-58.4736375;-34.614591;Argentina;Capital Federal;Villa General Mitre;sin_info;2.0;1.0;1.0;56.0;42.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;23;2019;11;26;4;0.0;-34.614591;-34.614591
202258;-58.4408726;-34.5977603;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;71.0;45.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;10;2020;7;25;3;2984.278178294091;-34.5977603;-34.5977603
44638;-58.445247;-34.6067944;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;89.0;80.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;2;9999;12;31;3;3135.585264705135;-34.6067944;-34.6067944
975803;-58.4491939;-34.5709234;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;65.0;57.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;12;9999;12;31;1;3894.8593746406755;-34.5709234;-34.5709234
747574;-58.362245;-34.6134832;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;3.0;177.0;125.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;11;1;2019;12;23;4;0.0;-34.6134832;-34.6134832
391474;-58.471586;-34.5449185;Argentina;Capital Federal;Nuñez;sin_info;2.0;;1.0;36.0;36.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;1;5;2020;5;5;1;0.0;-34.5449185;-34.5449185
696646;-58.4419734;-34.6168673;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;2.0;68.0;63.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;29;2020;9;2;2;3245.6235781903574;-34.6168673;-34.6168673
102208;-58.4276769255;-34.6053483638;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;50.0;50.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;3;2019;9;4;3;3123.5529113949997;-34.6053483638;-34.6053483638
197996;-58.4307148;-34.6071778;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;65.0;62.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;7;5;2020;9;8;3;3123.5529113949997;-34.6071778;-34.6071778
127465;-58.438861;-34.5550677;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;105.0;98.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;7;7;9999;12;31;3;3673.8018179977926;-34.5550677;-34.5550677
84177;-58.4292746;-34.6280985;Argentina;Capital Federal;Caballito;sin_info;2.0;;1.0;;39.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;8;21;2020;1;22;3;3395.6591326763664;-34.6280985;-34.6280985
659763;-58.4213765;-34.6262407;Argentina;Capital Federal;Boedo;sin_info;3.0;2.0;1.0;57.0;51.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;24;2020;2;13;1;2832.2472751315036;-34.6262407;-34.6262407
28023;-58.4267555;-34.5850783;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;11;2020;9;3;4;3873.022431225748;-34.5850783;-34.5850783
93416;-58.4454984;-34.5972556;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;4;26;2020;5;8;2;3051.8708736518493;-34.5972556;-34.5972556
846422;-57.95838547;-34.91900635;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;;1.0;55.0;55.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;3;2020;4;2;3;0.0;-34.91900635;-34.91900635
569299;-58.43446732;-34.61741257;Argentina;Capital Federal;Caballito;sin_info;3.0;;2.0;243.0;113.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;3;2020;9;23;2;3245.6235781903574;-34.61741257;-34.61741257
188103;-58.4285108143;-34.5776867707;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;44.0;44.0;;USD;PH;Norte;Comuna 14;other;other;2020;6;20;2020;6;20;2;3744.941017688023;-34.5776867707;-34.5776867707
816972;-58.4566774;-34.5685142;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;3.0;143.0;131.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;18;2020;2;20;1;3894.8593746406755;-34.5685142;-34.5685142
346903;-58.4944562;-34.5827901;Argentina;Capital Federal;Villa Pueyrredón;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;other;other;2020;7;21;9999;12;31;3;2738.4765625;-34.5827901;-34.5827901
816128;-58.4863417;-34.5890075;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;1.0;1.0;61.0;42.0;;USD;PH;other;other;other;other;2020;2;18;2020;2;20;1;2810.1827945884543;-34.5890075;-34.5890075
169349;-58.4443232;-34.5920847;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;1.0;1.0;48.0;44.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;19;2020;5;5;1;3153.2079320597763;-34.5920847;-34.5920847
488720;-58.4780474;-34.5476534;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;30;2020;5;14;4;3170.685207021417;-34.5476534;-34.5476534
201014;-58.4621634;-34.5776901;Argentina;Capital Federal;Villa Ortuzar;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;22;9999;12;31;2;0.0;-34.5776901;-34.5776901
987625;-58.4363206731;-34.6036717173;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;61.0;57.0;;USD;Departamento;other;other;other;other;2019;8;1;2019;8;13;3;0.0;-34.6036717173;-34.6036717173
584384;-58.45792;-34.617408;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;52.0;50.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;15;2020;6;27;1;3287.4493983760863;-34.617408;-34.617408
37333;-58.371674;-34.621354;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;71.0;71.0;;USD;Departamento;Este;Comuna 1;other;other;2019;12;1;2020;9;5;4;0.0;-34.621354;-34.621354
494656;-58.4455167;-34.6160666;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;75.0;65.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;20;9999;12;31;3;3135.585264705135;-34.6160666;-34.6160666
293797;-58.4445125;-34.5890678;Argentina;Capital Federal;Chacarita;sin_info;3.0;2.0;1.0;115.0;63.0;;USD;PH;Centro;Comuna 15;other;other;2020;7;25;2020;7;29;3;0.0;-34.5890678;-34.5890678
464239;-58.448566;-34.5953491;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;62.0;48.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;7;4;2019;7;9;3;3231.277016852641;-34.5953491;-34.5953491
480908;-58.451756;-34.629934;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;94.0;89.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;10;18;2019;11;4;4;3426.100855601055;-34.629934;-34.629934
738095;;;Argentina;Capital Federal;Monte Castro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Oeste;Comuna 10;other;other;2020;1;18;2020;5;29;1;2654.085079616536;-34.6188385;-58.5059465
252932;-58.38389969;-34.59635162;Argentina;Capital Federal;Recoleta;sin_info;2.0;;1.0;85.0;85.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;7;12;2019;8;16;3;4116.736735495754;-34.59635162;-34.59635162
700757;;;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;6;24;9999;12;31;2;3175.9177624488034;-34.6099883;-58.4222331
48701;-58.4386044814;-34.5847707831;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;1.0;181.0;79.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;31;2020;6;1;2;3744.941017688023;-34.5847707831;-34.5847707831
124372;-58.4237749;-34.6213495;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;81.0;71.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;9;9999;12;31;4;3145.2527349928964;-34.6213495;-34.6213495
523556;-58.4311105;-34.6007679;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;;1.0;64.0;64.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;2;2020;5;4;3;3231.277016852641;-34.6007679;-34.6007679
6665;-58.4323942;-34.6211942;Argentina;Capital Federal;Caballito;sin_info;3.0;;1.0;114.0;62.0;;USD;PH;Centro;Comuna 6;other;other;2019;9;10;2019;12;3;3;3395.6591326763664;-34.6211942;-34.6211942
507562;-58.4050501066;-34.6009030399;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;48.0;48.0;;USD;Departamento;Este;Comuna 3;other;other;2020;1;11;2020;2;13;1;2730.644274398216;-34.6009030399;-34.6009030399
163857;-58.4885578;-34.602211;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;;1.0;;37.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;9;4;2020;8;10;3;0.0;-34.602211;-34.602211
631258;-58.457385;-34.554222;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;14;9999;12;31;1;3894.8593746406755;-34.554222;-34.554222
878093;-58.4494447;-34.627357;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;13;9999;12;31;4;3426.100855601055;-34.627357;-34.627357
677083;-58.397364;-34.6182959;Argentina;Capital Federal;Congreso;sin_info;2.0;;;34.0;34.0;;USD;Departamento;other;other;other;other;2019;12;20;2020;3;10;4;0.0;-34.6182959;-34.6182959
480734;-58.4846412;-34.5796064;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;71.0;64.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;18;2019;12;23;4;0.0;-34.5796064;-34.5796064
394594;-58.4387198196;-34.6026793779;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;55.0;55.0;;USD;PH;Centro;Comuna 15;other;other;2020;1;7;2020;1;24;1;3153.2079320597763;-34.6026793779;-34.6026793779
738057;-58.3860859;-34.6052293;Argentina;Capital Federal;Tribunales;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;18;2020;8;14;1;0.0;-34.6052293;-34.6052293
583876;-57.953653;-34.93849;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;49.0;49.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;15;2020;4;1;1;0.0;-34.93849;-34.93849
578187;-58.3903591;-34.5887407;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;119.0;119.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;8;13;2019;8;14;3;4116.736735495754;-34.5887407;-34.5887407
878521;-58.479435;-34.578686;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;54.0;50.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;13;2019;12;20;4;0.0;-34.578686;-34.578686
402591;-57.9701095652;-34.9279191986;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;46.0;46.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;29;9999;12;31;1;0.0;-34.9279191986;-34.9279191986
362052;-58.3620561;-34.6177194;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;;3.0;140.0;130.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;12;10;9999;12;31;4;0.0;-34.6177194;-34.6177194
887565;-58.4385773;-34.6143904;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;21;2020;7;1;1;3287.4493983760863;-34.6143904;-34.6143904
476261;-58.448333;-34.627782;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;4;9999;12;31;2;3245.6235781903574;-34.627782;-34.627782
615504;-58.4376695;-34.5740139;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;50.0;47.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;11;2019;9;13;3;3902.1896178093994;-34.5740139;-34.5740139
454409;-57.9449955949;-34.9181393484;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;85.0;80.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;17;2020;8;26;1;0.0;-34.9181393484;-34.9181393484
636436;-58.4503425;-34.5711174;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;75.0;75.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;21;2020;9;14;1;3894.8593746406755;-34.5711174;-34.5711174
510829;-58.4698127;-34.5759079;Argentina;Capital Federal;Villa Ortuzar;sin_info;2.0;1.0;1.0;49.0;49.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;2;26;2020;4;15;1;0.0;-34.5759079;-34.5759079
441297;-58.4195693;-34.6034023;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;78.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;27;2020;5;5;4;3145.2527349928964;-34.6034023;-34.6034023
42057;-58.472812;-34.574264;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;48.0;44.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;7;14;9999;12;31;3;3361.356685278829;-34.574264;-34.574264
173759;-58.4228045;-34.5925201;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;90.0;70.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;23;9999;12;31;3;3902.1896178093994;-34.5925201;-34.5925201
801721;;;Argentina;Capital Federal;Monserrat;sin_info;3.0;2.0;1.0;70.0;70.0;;USD;Departamento;Este;Comuna 1;other;other;2020;2;12;2020;2;13;1;0.0;-34.6115595;-58.3841265
244844;-58.3971723;-34.5930264;Argentina;Capital Federal;Recoleta;sin_info;3.0;1.0;1.0;84.0;72.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;12;28;2020;2;13;4;4028.3176724417417;-34.5930264;-34.5930264
156284;-58.43012;-34.60162;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;86.0;73.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;3;2019;12;18;4;3145.2527349928964;-34.60162;-34.60162
386852;;;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;50.0;46.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;16;2019;12;23;4;3426.100855601055;-34.6200773;-58.4424893
969359;-58.3780949947;-34.6084783391;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;48.0;43.0;;USD;Departamento;Este;Comuna 1;other;other;2020;3;16;2020;3;31;1;0.0;-34.6084783391;-34.6084783391
938402;-58.37723541;-34.62950897;Argentina;Capital Federal;Barracas;sin_info;3.0;;2.0;90.0;90.0;;USD;Departamento;Sur;Comuna 4;other;other;2020;4;9;2020;7;27;2;0.0;-34.62950897;-34.62950897
674094;-58.4551934;-34.5556359;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;75.0;71.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;25;2019;9;4;3;3936.86728916333;-34.5556359;-34.5556359
39150;-58.4362597;-34.6155189;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;21;2019;12;23;4;3426.100855601055;-34.6155189;-34.6155189
332139;-58.44122314;-34.56335068;Argentina;Capital Federal;Belgrano;sin_info;3.0;;2.0;88.0;84.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;5;13;2020;9;10;2;3900.3552203916724;-34.56335068;-34.56335068
606989;-58.4716823;-34.6105042;Argentina;Capital Federal;Villa General Mitre;sin_info;2.0;1.0;1.0;47.0;43.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;9;14;2019;9;17;3;0.0;-34.6105042;-34.6105042
32107;-58.43410906;-34.60163988;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;54.0;44.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;11;2020;7;26;3;2984.278178294091;-34.60163988;-34.60163988
548466;-58.4779253;-34.6402576;Argentina;Capital Federal;Parque Avellaneda;sin_info;3.0;2.0;;;;;USD;Departamento;Oeste;Comuna 9;other;other;2019;11;14;2020;7;17;4;0.0;-34.6402576;-34.6402576
269243;-58.4276769255;-34.6053483638;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;50.0;50.0;;USD;Departamento;other;other;other;other;2020;4;14;2020;4;16;2;0.0;-34.6053483638;-34.6053483638
469652;-58.497761;-34.552571;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;52.0;45.0;;USD;PH;Norte;Comuna 12;other;other;2019;9;20;2020;7;3;3;0.0;-34.552571;-34.552571
803244;-57.9612065;-34.9200558;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;;56.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;17;2020;6;8;1;0.0;-34.9200558;-34.9200558
539949;-58.4587822;-34.55328751;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;110.0;103.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;5;15;2020;9;23;2;3900.3552203916724;-34.55328751;-34.55328751
996729;-58.4616796;-34.560997;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;9;9999;12;31;1;3894.8593746406755;-34.560997;-34.560997
306460;-58.5097966343;-34.5962408372;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;2.0;74.0;75.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;10;10;2019;11;6;4;3012.8908090368027;-34.5962408372;-34.5962408372
523201;-58.492092;-34.618008;Argentina;Capital Federal;Monte Castro;sin_info;2.0;1.0;1.0;49.0;38.0;;USD;PH;Oeste;Comuna 10;other;other;2019;9;2;2020;4;19;3;0.0;-34.618008;-34.618008
576808;-58.4655549;-34.6610655;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;8;13;2019;8;14;3;2822.369474862677;-34.6610655;-34.6610655
938772;-58.51971436;-34.60861206;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;;2.0;174.0;142.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;4;9;2020;9;23;2;3055.437696701247;-34.60861206;-34.60861206
174046;-58.3720213;-34.6286457;Argentina;Capital Federal;Barracas;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Sur;Comuna 4;other;other;2020;6;11;2020;9;22;2;0.0;-34.6286457;-34.6286457
691931;-58.4156239;-34.5976719;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;12;2019;10;20;4;3873.022431225748;-34.5976719;-34.5976719
415663;;;Argentina;Capital Federal;San Cristobal;sin_info;3.0;;2.0;130.0;100.0;;USD;PH;Este;Comuna 3;other;other;2019;11;28;2020;7;10;4;0.0;-34.6240603;-58.4023896
406214;-58.438335;-34.57317;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;49.0;43.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;18;2020;9;13;3;3575.1415891207776;-34.57317;-34.57317
742948;-58.42413734;-34.59732979;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;92.0;42.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;6;30;2020;7;15;2;3744.941017688023;-34.59732979;-34.59732979
