id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob
287297;-58.4197726235;-34.5974800277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;90.0;81.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;6;23;2020;6;27;2;3744.941017688023
86236;-58.364968;-34.6200229;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;;2.0;58.0;38.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;10;7;9999;12;31;4;0.0
318966;-58.3638689;-34.6379702;Argentina;Capital Federal;Boca;sin_info;2.0;1.0;1.0;;35.0;;USD;Departamento;other;other;other;other;2020;2;24;9999;12;31;1;0.0
71740;-58.4302755236;-34.6054973327;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;68.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;17;2019;12;23;4;3145.2527349928964
438430;-58.421951;-34.5891382;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;59.0;54.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;16;2019;12;23;4;3426.100855601055
53621;-58.5046884;-34.6221983;Argentina;Capital Federal;Floresta;sin_info;3.0;;1.0;86.0;66.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;9;6;9999;12;31;3;0.0
985223;-58.3815591;-34.6036844;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;1;2019;8;13;3;3902.1896178093994
188230;-58.4845283524;-34.6121679629;Argentina;Capital Federal;Villa Santa Rita;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;6;20;2020;6;20;2;0.0
677155;-58.4397849;-34.6195994;Argentina;Capital Federal;Caballito;sin_info;2.0;;1.0;32.0;32.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;20;2020;2;20;4;3426.100855601055
25017;-58.421008;-34.608248;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;27;2020;6;1;2;3175.9177624488034
74032;-60.6272702;-32.9610051;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;2;1;9999;12;31;1;0.0
102215;;;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;72.0;67.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;3;2019;9;4;3;3902.1896178093994
418894;-58.469947;-34.547171;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;1.0;70.0;61.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;7;15;2020;9;2;3;0.0
950143;-58.493557;-34.587894;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;4;23;2020;7;5;2;2981.8986921595965
757147;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;2;7;9999;12;31;1;0.0
652427;-58.422759;-34.5962967;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;12;2020;5;15;4;3873.022431225748
39284;-58.4027864462;-34.5835133595;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;112.0;112.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;12;21;2019;12;23;4;4028.3176724417417
846925;-58.4937556;-34.6472893;Argentina;Capital Federal;Mataderos;sin_info;3.0;;1.0;;54.0;;USD;PH;Oeste;Comuna 9;other;other;2019;8;3;9999;12;31;3;2877.3577098145433
28298;-58.45798;-34.60619;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;4990.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;11;2019;12;20;4;3426.100855601055
577882;-58.4245794;-34.6052647;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;45.0;35.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;13;2019;8;14;3;3123.5529113949997
253016;-58.3607917606;-34.6180360114;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;;1.0;65.0;60.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;7;12;9999;12;31;3;0.0
298871;-58.4173;-34.60736;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;65.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;26;2020;2;11;1;3128.8662553727586
435880;-57.936534;-34.922904;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;40.0;40.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;8;2019;8;17;3;0.0
523317;-58.511669;-34.623249;Argentina;Capital Federal;Monte Castro;sin_info;2.0;1.0;1.0;58.0;51.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;9;2;2020;4;19;3;0.0
287457;-58.374222;-34.622414;Argentina;Capital Federal;San Telmo;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Este;Comuna 1;other;other;2020;6;23;9999;12;31;2;0.0
103486;-58.51867294;-34.59899521;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;;3.0;169.0;148.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;23;2020;3;4;4;3012.8908090368027
508918;-58.484554;-34.603761;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;62.0;49.0;;USD;PH;Oeste;Comuna 11;other;other;2019;12;29;2020;1;27;4;2850.9486088699814
252927;-58.5013747;-34.6173301;Argentina;Capital Federal;Floresta;sin_info;2.0;;1.0;48.0;48.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;7;12;2019;10;22;3;0.0
758104;-58.4459038;-34.5719977;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;1.0;;51.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;7;2020;2;18;1;3492.45183255526
738811;-58.444316;-34.569512;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;18;2020;2;14;1;3894.8593746406755
854030;-58.470633;-34.550079;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;65.0;60.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;1;17;2020;4;1;1;0.0
209007;-58.4240748;-34.6119623;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;27;2020;1;27;1;3128.8662553727586
519438;-57.9402723;-34.923015;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;12;14;2020;6;25;4;0.0
445277;-58.423579;-34.640337;Argentina;Capital Federal;Parque Chacabuco;sin_info;2.0;1.0;1.0;48.0;36.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;4;1;2020;6;27;2;2610.667843330651
54939;-58.362871;-34.631689;Argentina;Capital Federal;Boca;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;other;other;other;other;2019;7;28;2019;12;8;3;0.0
412358;-58.4725691;-34.5531523;Argentina;Capital Federal;Nuñez;sin_info;2.0;;1.0;54.0;48.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;9;24;2019;12;18;3;0.0
1523;-58.4100043223;-34.6002759572;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;65.0;65.0;;USD;PH;other;other;other;other;2020;6;21;2020;6;27;2;0.0
993061;-58.433666376;-34.5783128412;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;60.0;50.0;;USD;PH;Norte;Comuna 14;other;other;2020;1;9;2020;1;30;1;3834.6405277128156
440362;-58.380747;-34.596618;Argentina;Capital Federal;Monserrat;sin_info;3.0;2.0;1.0;77.0;75.0;;USD;Departamento;Este;Comuna 1;other;other;2019;11;27;2019;12;14;4;0.0
578612;-58.4332771385;-34.6029634667;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;90.0;90.0;;USD;Departamento;other;other;other;other;2019;8;13;2019;8;14;3;0.0
381737;-58.4342946;-34.6032201;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;56.0;56.0;;USD;Departamento;other;other;other;other;2020;5;11;2020;5;20;2;0.0
352703;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;14;9999;12;31;1;0.0
700086;-58.4454984;-34.5972556;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;24;2020;6;27;2;3051.8708736518493
450442;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;other;other;2020;1;21;9999;12;31;1;0.0
84617;-58.4222996;-34.5905088;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;184.0;100.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;21;2019;9;4;3;3902.1896178093994
615608;-57.973437;-34.917766;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;62.0;54.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;9;11;2019;9;14;3;0.0
103503;-58.482084;-34.59845;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;;1.0;62.0;59.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;23;2020;1;3;4;2850.9486088699814
856734;-58.467547;-34.565058;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;135.0;87.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;18;2019;10;11;3;3936.86728916333
380117;-58.4453263;-34.6238637;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;59.0;55.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;5;2020;8;13;3;3135.585264705135
251013;-60.665507;-32.9474861;Argentina;Capital Federal;sin_info;sin_info;3.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;16;9999;12;31;1;0.0
566010;-58.4431569;-34.6104898;Argentina;Capital Federal;Caballito;sin_info;3.0;;2.0;81.0;71.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;5;2020;7;8;4;3426.100855601055
691992;-58.4137062;-34.5808382;Argentina;Capital Federal;Palermo;Palermo Chico;2.0;1.0;2.0;81.0;77.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2019;10;12;2019;10;31;4;3873.022431225748
269200;-58.4299508;-34.5799971;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;1.0;59.0;59.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;4;14;2020;4;16;2;3744.941017688023
747467;-58.3939579333;-34.6026503268;Argentina;Capital Federal;Congreso;sin_info;3.0;2.0;1.0;86.0;74.0;;USD;Departamento;other;other;other;other;2019;11;1;2019;12;23;4;0.0
859250;-58.4029247813;-34.6043282106;Argentina;Capital Federal;Centro / Microcentro;sin_info;3.0;2.0;1.0;81.0;75.0;;USD;Departamento;other;other;other;other;2020;3;15;2020;3;15;1;0.0
817017;-57.9526131;-34.9144117;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;18;2020;2;20;1;0.0
26765;-57.9689505;-34.8995063;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Tolosa;2.0;;1.0;38.0;36.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;30;2019;11;27;3;0.0
194039;-58.4279563;-34.5956479;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;86.0;52.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;26;2020;8;25;3;3902.1896178093994
499707;-58.4372549;-34.6290235;Argentina;Capital Federal;Caballito;sin_info;3.0;;2.0;70.0;70.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;7;24;9999;12;31;3;3395.6591326763664
488079;-58.424566;-34.605142;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;30;2020;9;2;4;3145.2527349928964
974030;-58.442591;-34.601178;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;52.0;52.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;12;2020;9;2;1;3153.2079320597763
416110;-58.399499;-34.609723;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Este;Comuna 3;other;other;2019;11;28;2019;11;29;4;2794.6819180997104
638100;-58.4576679;-34.5542715;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;40.0;36.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;21;2020;2;22;1;3894.8593746406755
633708;-58.4449594;-34.6173362;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;42.0;39.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;7;13;2020;1;18;3;3395.6591326763664
652434;-58.4096229;-34.5867231;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;12;2020;8;12;4;3873.022431225748
418907;-58.4348666;-34.580357;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;2.0;66.0;55.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;7;15;2020;8;13;3;3575.1415891207776
12205;-58.448121;-34.5752441;Argentina;Capital Federal;Colegiales;sin_info;2.0;;1.0;40.0;36.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;2;2019;8;29;3;3585.4745607023
956899;-58.4349293;-34.602038;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;77.0;70.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;20;9999;12;31;2;3051.8708736518493
331757;-58.4304727;-34.6099467;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;66.0;66.0;;USD;PH;Centro;Comuna 6;other;other;2020;5;13;2020;6;20;2;3245.6235781903574
48692;-58.4236273658;-34.5902892427;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;1.0;72.0;65.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;31;2020;6;1;2;3744.941017688023
346751;-58.4481462465;-34.5621550826;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;104.0;97.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;7;21;9999;12;31;3;3673.8018179977926
191789;;;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;4.0;125.0;125.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;6;5;2020;6;25;2;3923.8013271736745
947365;-58.4820491209;-34.5599254365;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;2.0;75.0;75.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;13;9999;12;31;1;3100.457016300368
413823;-58.4056714925;-34.6038554905;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;54.0;54.0;;USD;Departamento;other;other;other;other;2020;7;19;2020;8;13;3;0.0
438651;-58.4390233497;-34.5795465678;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;70.0;63.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;11;16;2019;12;23;4;3873.022431225748
418147;-58.38155746;-34.60368347;Argentina;Capital Federal;Recoleta;sin_info;3.0;;2.0;125.0;115.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;7;15;2020;9;10;3;3492.479975390731
361939;-58.4533757013;-34.5558677112;Argentina;Capital Federal;Belgrano;sin_info;2.0;;2.0;59.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;10;9999;12;31;4;3999.4417464053645
66945;-58.3762786;-34.5998514;Argentina;Capital Federal;San Nicolás;sin_info;3.0;;1.0;73.0;73.0;;USD;Departamento;other;other;other;other;2019;10;4;2020;9;11;4;0.0
542928;-58.3977189;-34.6171816;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;2.0;66.0;66.0;;USD;PH;Este;Comuna 3;other;other;2020;5;15;2020;5;20;2;0.0
873091;-58.4687233;-34.55199432;Argentina;Capital Federal;Nuñez;sin_info;2.0;;2.0;70.0;66.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;2;8;2020;4;1;1;0.0
652696;-58.4573667;-34.5786561;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;2.0;82.0;70.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;12;2019;12;23;4;3620.1489477299046
607653;-58.4245794;-34.6052647;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;45.0;35.0;;USD;Departamento;other;other;other;other;2019;9;14;2019;9;17;3;0.0
44340;-58.3962077;-34.5959265;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;7;2;2020;8;13;3;3492.479975390731
950483;-58.473511;-34.629288;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2020;4;23;9999;12;31;2;2792.7372645982923
109933;-58.482656;-34.552194;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;92.0;68.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;1;22;9999;12;31;1;3209.027139937997
164179;-58.4275684;-34.6088762;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;63.0;56.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;4;2019;9;4;3;3123.5529113949997
164249;-58.4257616;-34.5990776;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;63.0;60.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;4;2019;10;24;3;3231.277016852641
986039;-58.4722717;-34.5776433;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;2.0;73.0;55.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;8;1;2019;8;14;3;3361.356685278829
438029;-58.4675552;-34.632217;Argentina;Capital Federal;Floresta;sin_info;2.0;;1.0;67.0;41.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;11;16;2019;12;13;4;0.0
200690;;;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;40.0;37.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;22;2020;6;1;2;3923.8013271736745
428080;-58.4332614;-34.5757474;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;25;2020;1;25;1;3834.6405277128156
692017;-58.4333205;-34.5796073;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;1.0;46.0;44.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;10;12;2019;12;23;4;3873.022431225748
272318;-58.4627098;-34.5556638;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;41.0;38.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;5;14;2020;6;20;2;3900.3552203916724
746819;-58.421668;-34.621148;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;53.0;50.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;1;2020;3;1;4;3145.2527349928964
44671;-58.4594446;-34.686374;Argentina;Capital Federal;Villa Lugano;sin_info;3.0;2.0;1.0;55.0;52.0;;USD;Departamento;Sur;Comuna 8;Villa Lugano;other;2020;7;2;9999;12;31;3;0.0
651235;-58.4499519;-34.6157145;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;12;2019;11;29;4;3426.100855601055
192894;-58.4143896;-34.6058604;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;80.0;67.0;;USD;PH;Centro;Comuna 5;other;other;2020;6;5;2020;6;8;2;3175.9177624488034
867238;-58.4735458;-34.6102308;Argentina;Capital Federal;Villa General Mitre;sin_info;2.0;1.0;1.0;67.0;51.0;;USD;PH;Oeste;Comuna 11;other;other;2020;3;4;2020;9;2;1;0.0
591076;-58.4257165;-34.6252188;Argentina;Capital Federal;Boedo;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;3;10;2020;5;14;1;2832.2472751315036
172189;-58.406719;-34.6275195;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;79.0;70.0;;USD;Departamento;Este;Comuna 3;other;other;2020;5;12;9999;12;31;2;0.0
607465;-58.3858293;-34.5970401;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;87.0;82.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;9;14;2019;9;17;3;4116.736735495754
422252;-58.4534097;-34.5795442;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;53.0;48.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;28;9999;12;31;1;3492.45183255526
660529;-58.4789335;-34.6124803;Argentina;Capital Federal;Villa Santa Rita;sin_info;3.0;2.0;1.0;45.0;45.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;1;24;2020;5;18;1;0.0
986756;-58.4254843;-34.6010093;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;68.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;1;2019;8;13;3;3123.5529113949997
879835;-58.4301434;-34.6013644;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;78.0;70.0;;USD;Departamento;other;other;other;other;2019;11;13;2019;11;28;4;0.0
956544;-58.3972762;-34.5873825;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;20;9999;12;31;2;3923.8013271736745
192465;-58.422895;-34.612287;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;6;5;9999;12;31;2;3175.9177624488034
47157;-58.3619581;-34.6108494;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;75.0;75.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;10;11;2019;11;2;4;0.0
86601;-58.47908401;-34.6119194;Argentina;Capital Federal;Villa Santa Rita;sin_info;2.0;;1.0;70.0;44.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;2;2;2020;9;23;1;0.0
644913;-58.49985;-34.619208;Argentina;Capital Federal;Monte Castro;sin_info;3.0;3.0;2.0;78.0;78.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;1;10;2020;1;19;1;2654.085079616536
363408;-58.408793;-34.582508;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;40.0;39.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;9;2020;6;27;1;3834.6405277128156
802005;-58.3823019;-34.6246558;Argentina;Capital Federal;Constitución;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Este;Comuna 1;other;other;2020;2;12;9999;12;31;1;0.0
823799;-58.4194079;-34.6122146;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;8;9999;12;31;2;3175.9177624488034
987472;;;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;3.0;140.0;121.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;8;1;2019;8;14;3;0.0
25077;;;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;48.0;48.0;;USD;Departamento;Este;Comuna 3;other;other;2020;5;27;2020;5;29;2;0.0
361388;-58.4687368;-34.5993104;Argentina;Capital Federal;Paternal;sin_info;3.0;;1.0;190.0;102.0;;USD;PH;Centro;Comuna 15;other;other;2019;12;10;9999;12;31;4;0.0
918578;-58.5057016;-34.6460952;Argentina;Capital Federal;Liniers;sin_info;2.0;1.0;1.0;44.0;39.0;;USD;Departamento;Oeste;Comuna 9;other;other;2020;3;18;9999;12;31;1;2746.8366731390875
356920;-58.4644782;-34.5614064;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;3.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;6;2020;5;7;4;3999.4417464053645
352603;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;14;9999;12;31;1;0.0
10402;-58.4132919;-34.5941081;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;53.0;45.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;3;2019;11;19;4;3873.022431225748
229979;-58.3954607418;-34.6069185112;Argentina;Capital Federal;San Nicolás;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;6;18;2020;7;17;2;0.0
435491;-58.479844;-34.609287;Argentina;Capital Federal;Paternal;sin_info;2.0;1.0;1.0;58.0;50.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;8;9999;12;31;3;0.0
303691;-58.4067023;-34.5894825;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;78.0;78.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;7;4;9999;12;31;3;3492.479975390731
