id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day
130075;-58.4143368;-34.5946538;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;90.0;90.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;20;2020;5;5
985712;-58.4558185022;-34.5793262582;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;58.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;1;2019;8;13
171737;-58.3655503;-34.6180007;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;66.0;62.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;5;12;2020;5;20
633154;-58.4216215;-34.5916487;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;101.0;41.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;13;2019;9;7
151529;-58.4581578;-34.5543838;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;45.0;41.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;16;2019;12;23
615698;-58.443714;-34.594923;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;11;2019;10;19
964146;-58.384221;-34.627901;Argentina;Capital Federal;Constitución;sin_info;2.0;1.0;1.0;55.0;53.0;;USD;Departamento;Este;Comuna 1;other;other;2019;9;12;2019;9;14
27973;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2019;11;11;2020;7;15
856701;-58.45191;-34.547375;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;98.0;90.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;9;18;2020;2;2
137866;-58.494676;-34.579264;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;;2.0;;75.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;7;15;2020;2;13
26937;-58.5006272;-34.6480177;Argentina;Capital Federal;Mataderos;sin_info;3.0;;1.0;77.0;67.0;;USD;Departamento;Oeste;Comuna 9;other;other;2019;8;30;9999;12;31
918758;-57.9670706;-34.9207489;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;1.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;18;9999;12;31
431588;-58.364968;-34.6200229;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;2.0;69.0;69.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;10;24;2019;11;19
958763;-58.510586;-34.642915;Argentina;Capital Federal;Mataderos;sin_info;2.0;1.0;;;;;USD;Departamento;Oeste;Comuna 9;other;other;2020;5;30;9999;12;31
349103;-58.433007;-34.579513;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;;2.0;99.0;;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;11;26;2020;3;2
510716;-58.4641551;-34.5648486;Argentina;Capital Federal;Belgrano;sin_info;3.0;1.0;1.0;;115.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;2;26;2020;3;22
216085;-58.4957321;-34.5772602;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;84.0;72.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;6;9;2020;6;16
287060;-58.375707;-34.618565;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 1;other;other;2020;6;23;9999;12;31
532551;-57.974153;-34.91342;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;69.0;49.0;;USD;PH;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;1;30;2020;9;2
83039;-58.3960425466;-34.594609955;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;100.0;100.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;12;7;2019;12;23
127488;-58.451246;-34.6272323;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;60.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;7;9999;12;31
464249;-58.4332635131;-34.6011176164;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;7;4;2019;7;9
782445;-58.4540989;-34.6014134;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;54.0;54.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;7;11;2019;7;15
537500;-58.43719482;-34.57445145;Argentina;Capital Federal;Las Cañitas;sin_info;3.0;;3.0;;;;USD;Departamento;other;other;Las Cañitas;other;2020;4;24;2020;9;23
652624;-58.4868193;-34.546142;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;12;2020;5;14
807889;-58.4746433688;-34.5499424592;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;76.0;38.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;17;2020;4;3
124445;;;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;62.0;58.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;9;2020;7;31
705091;-58.3892694;-34.5895698;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;123.0;119.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;2;27;9999;12;31
701801;-58.40394211;-34.58328629;Argentina;Capital Federal;Palermo;sin_info;3.0;;2.0;272.0;245.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;27;2020;9;23
743060;-58.3971137;-34.5916951;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;6;30;9999;12;31
149374;-58.35955429;-34.61326218;Argentina;Capital Federal;Recoleta;sin_info;2.0;;3.0;125.0;125.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;10;14;2020;1;22
521130;-58.4615661;-34.5619095;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;70.0;59.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;5;9999;12;31
693532;;;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;65.0;65.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;10;12;2019;10;24
190828;-58.4389504592;-34.6116332027;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;56.0;52.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;26;2020;6;17
606310;-58.4758459;-34.5609681;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;1.0;53.0;37.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;9;14;2019;9;17
210311;-58.480779;-34.545911;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;1.0;93.0;82.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;1;27;9999;12;31
375869;-58.4207687079;-34.6013953704;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;51.0;42.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;4;2020;4;16
286910;-58.46141052;-34.54329681;Argentina;Capital Federal;Nuñez;sin_info;2.0;;2.0;85.0;80.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;6;23;2020;6;24
238525;-58.4606689;-34.567333;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;107.0;107.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;7;1;2020;7;24
463630;-58.4232843;-34.598541;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;;38.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;7;4;2019;8;9
638135;-58.4431274;-34.6266106;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;21;2020;2;22
693047;-58.41111;-34.5806225;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;73.0;57.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;12;2019;10;24
125147;-58.404257;-34.593664;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;55.0;55.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;12;9;2020;2;28
647787;-58.3919026;-34.6358451;Argentina;Capital Federal;San Cristobal;sin_info;3.0;;;74.0;68.0;;USD;PH;Este;Comuna 3;other;other;2020;1;10;2020;5;18
375893;-58.3901869;-34.5947627;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;86.0;73.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;4;4;2020;4;16
918149;-57.9629045;-34.9005995;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;18;2020;7;10
902467;-58.4264066;-34.5814642;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;29;2020;5;5
356543;-58.4517894;-34.6043868;Argentina;Capital Federal;Paternal;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;6;2019;11;21
139073;-58.4380608302;-34.6010704781;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;91.0;86.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;12;8;2019;12;23
301177;-58.3902526;-34.6126405;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;other;other;other;other;2020;7;14;2020;8;13
69014;-58.424652;-34.586077;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;66.0;63.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;9;2019;11;14
284377;-58.4539522372;-34.6201715716;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;38.0;36.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;5;2020;5;20
250882;-58.3909104;-34.6018633;Argentina;Capital Federal;San Nicolás;sin_info;3.0;1.0;1.0;48.0;48.0;;USD;PH;other;other;other;other;2020;1;16;2020;2;13
272613;-58.4897404;-34.5480373;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;1.0;97.0;97.0;;USD;PH;Norte;Comuna 12;other;other;2020;5;14;2020;5;20
181118;-58.4692652;-34.5570886;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;195.0;195.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;7;8;2020;7;21
546742;-58.4610808;-34.5438188;Argentina;Capital Federal;Nuñez;sin_info;3.0;;2.0;92.0;84.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;11;14;9999;12;31
567653;-58.4260864;-34.5977249;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2019;12;5;2020;5;15
42295;-58.3617792;-34.6139869;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;2.0;117.0;117.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;7;14;2019;7;15
606684;-58.3893462;-34.6066691;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;45.0;41.0;;USD;Departamento;Este;Comuna 3;other;other;2019;9;14;2019;9;17
435377;-58.417709;-34.601074;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;26.0;26.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;8;2020;2;17
918701;-57.963700154;-34.9236115801;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;18;9999;12;31
956217;-58.43727493;-34.60154343;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;;1.0;95.0;82.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;20;2020;9;23
865191;-58.3734238;-34.630836;Argentina;Capital Federal;Barracas;sin_info;2.0;1.0;;31.0;31.0;;USD;Departamento;Sur;Comuna 4;other;other;2020;3;4;2020;6;5
123323;-58.3946282;-34.61336;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;47.0;35.0;;USD;Departamento;other;other;other;other;2020;5;25;2020;6;1
578222;;;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;63.0;63.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;8;13;2019;8;14
455411;-58.4680872;-34.5994947;Argentina;Capital Federal;Paternal;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;2;17;2020;2;18
244736;-58.498402;-34.613145;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;50.0;50.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;12;28;2020;1;21
691829;-58.4276497;-34.6100408;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;30.0;30.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;10;12;2019;10;14
250957;-60.6521216;-32.967283;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;;;;USD;PH;other;other;other;other;2020;1;16;2020;2;18
697231;-58.4216507;-34.5721128;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;2.0;;;;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2020;5;29;2020;5;30
831736;-58.4125999457;-34.6126868313;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;63.0;60.0;;USD;Departamento;other;other;other;other;2020;2;13;2020;2;13
659175;-58.4287258448;-34.5938126478;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;24;2020;2;11
683161;-58.4050038;-34.6009149;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;100.0;90.0;;USD;Departamento;other;other;other;other;2020;3;9;2020;3;9
36155;-58.4113128;-34.5919561;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;90.0;83.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;6;22;2020;6;25
950287;-58.392246;-34.601913;Argentina;Capital Federal;San Nicolás;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2020;4;23;2020;8;5
877754;-58.4133365;-34.6039952;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;;;;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;13;2020;3;14
659900;-58.4187134518;-34.6036892684;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;90.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;24;2020;1;28
692581;;;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;66.0;62.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;10;12;2019;12;23
133845;-58.51555634;-34.62274551;Argentina;Capital Federal;Monte Castro;sin_info;2.0;;2.0;80.0;68.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;4;18;2020;9;2
626362;-58.3946049;-34.6110844;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;2.0;71.0;71.0;;USD;Departamento;other;other;other;other;2019;10;31;2019;12;23
42085;-58.513936;-34.644994;Argentina;Capital Federal;Liniers;sin_info;3.0;2.0;1.0;144.0;78.0;;USD;PH;Oeste;Comuna 9;other;other;2019;7;14;2019;8;17
464246;-58.4427612;-34.5944776;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;63.0;60.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;7;4;2019;7;9
97249;-58.4491405791;-34.5695095034;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;28.0;28.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;4;2019;11;10
879471;-58.4500055;-34.6261936;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;13;9999;12;31
607382;-58.3812839;-34.6454035;Argentina;Capital Federal;Barracas;sin_info;3.0;2.0;1.0;64.0;64.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;9;14;2019;9;17
637293;-58.4387198196;-34.6026793779;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;55.0;55.0;;USD;PH;Centro;Comuna 15;other;other;2020;2;21;2020;2;22
16032;-58.42083;-34.603753;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;50.0;47.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;23;2020;8;14
534395;-58.387402;-34.615429;Argentina;Capital Federal;Congreso;sin_info;2.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2020;4;24;2020;9;18
692263;-58.4302902;-34.6088722;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;10;12;2019;11;21
243341;-58.43683;-34.60252;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;87.0;77.0;;USD;Departamento;other;other;other;other;2019;9;22;2019;10;12
883841;-58.4877465;-34.5693742;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;51.0;45.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;4;2;2020;4;3
308342;-58.4329824;-34.5671208;Argentina;Capital Federal;Palermo;sin_info;2.0;;2.0;;50.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;2;9999;12;31
507520;-58.4115306;-34.5878915;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;87.0;80.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;11;2020;5;5
315808;-58.4757468;-34.5637396;Argentina;Capital Federal;Coghlan;sin_info;3.0;2.0;2.0;70.0;67.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;5;21;2020;6;8
776120;-58.4385935;-34.5926861;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;46.0;44.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;2;29;9999;12;31
652302;-58.4653526;-34.6169345;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;12;9999;12;31
375863;-58.41797;-34.60381;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;49.0;43.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;4;2020;4;16
48708;-58.3711999;-34.6353022;Argentina;Capital Federal;Barracas;sin_info;3.0;2.0;1.0;64.0;56.0;;USD;Departamento;Sur;Comuna 4;other;other;2020;5;31;2020;6;1
577257;-58.4125999457;-34.6126868313;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;13;2019;8;14
16575;-58.4570902;-34.5482144;Argentina;Capital Federal;Nuñez;sin_info;2.0;;1.0;46.0;41.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;12;23;2020;2;5
301603;-58.469324;-34.564706;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;57.0;54.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;7;14;2020;8;29
332241;-58.4523631;-34.5690412;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;2.0;76.0;70.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;5;13;9999;12;31
66863;-58.445597;-34.557254;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;65.0;56.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;4;2019;12;3
878150;-58.3785823;-34.6151045;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 1;other;other;2019;11;13;2020;2;26
198458;-58.462843;-34.566787;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;30.0;30.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;7;5;2019;7;9
238223;-58.3989947;-34.6282584;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Este;Comuna 3;other;other;2020;7;1;9999;12;31
238549;-58.44054413;-34.61952972;Argentina;Capital Federal;Caballito;sin_info;3.0;;1.0;112.0;100.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;1;2020;9;23
77224;-58.3711367079;-34.6135884297;Argentina;Capital Federal;San Telmo;sin_info;3.0;2.0;1.0;53.0;53.0;;USD;Departamento;Este;Comuna 1;other;other;2020;6;17;9999;12;31
85754;-57.9769553069;-34.9199096669;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;;1.0;60.0;60.0;;USD;PH;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;10;7;9999;12;31
221200;-58.4954834;-34.58920288;Argentina;Capital Federal;Villa Pueyrredón;sin_info;3.0;;3.0;167.0;153.0;;USD;Departamento;other;other;other;other;2019;10;26;2020;2;19
524779;-58.44628525;-34.57064438;Argentina;Capital Federal;Belgrano;sin_info;2.0;;2.0;72.0;66.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;7;9;9999;12;31
42177;-58.467109;-34.538124;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;1.0;108.0;80.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;7;14;2019;9;14
119784;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;2.0;;;;USD;Departamento;other;other;other;other;2020;1;6;9999;12;31
16746;-58.4;-34.6324121;Argentina;Capital Federal;Parque Patricios;sin_info;2.0;;1.0;53.0;46.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;12;23;2020;3;19
311518;-58.43147;-34.5685394;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;36.0;34.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;16;9999;12;31
605767;-58.3754251;-34.6234485;Argentina;Capital Federal;San Telmo;sin_info;2.0;;1.0;56.0;;;USD;Departamento;Este;Comuna 1;other;other;2019;9;14;2019;9;18
589839;-58.4109982;-34.6038897;Argentina;Capital Federal;Abasto;sin_info;2.0;1.0;1.0;43.0;40.0;;USD;Departamento;other;other;other;other;2020;3;10;2020;3;15
71614;-58.5104089;-34.5828401;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;1.0;1.0;47.0;38.0;;USD;PH;other;other;other;other;2019;12;17;2019;12;23
394998;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;PH;other;other;other;other;2020;1;7;9999;12;31
660010;;;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;81.0;64.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;1;24;2020;2;13
659593;-58.4336412821;-34.601207603;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;24;2020;2;11
323881;-58.4384503;-34.5859904;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;69.0;59.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;4;27;2020;5;8
163920;-58.4070088;-34.6083758;Argentina;Capital Federal;Once;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;other;other;other;other;2019;9;4;2019;9;4
441348;-58.3886139;-34.6206757;Argentina;Capital Federal;Monserrat;sin_info;3.0;;1.0;57.0;57.0;;USD;Departamento;Este;Comuna 1;other;other;2019;11;27;2019;12;14
81429;-58.5178391;-34.5986115;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;;1.0;85.0;49.0;;USD;PH;Oeste;Comuna 11;other;other;2019;8;16;9999;12;31
758164;-58.4103777;-34.5954363;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;71.0;63.0;;USD;Departamento;other;other;other;other;2020;2;7;2020;9;7
416418;-58.4456305;-34.595365;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;68.0;63.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;28;2019;12;13
519211;-58.434206;-34.5794103;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;;1.0;77.0;40.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;12;14;2020;2;15
631671;-58.4374501;-34.6267609;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;71.0;67.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;14;9999;12;31
279808;-58.4299996023;-34.6107090747;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;57.0;53.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;20;2019;9;1
182838;-58.4460478714;-34.5587444119;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;62.0;56.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;6;16;2020;6;25
306407;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;;1.0;60.0;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;10;10;9999;12;31
42241;-58.402481146;-34.594203462;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;82.0;79.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;7;14;2019;7;15
254767;;;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;58.0;58.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;12;19;2019;12;23
260594;-58.4750476;-34.5579915;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;2.0;;;;USD;PH;Norte;Comuna 12;other;other;2020;7;24;2020;8;1
241707;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;27.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;1;31;9999;12;31
